query_index,neighbor_rank,neighbor_index,distance,query_team_hash,neighbor_team_hash,query_species,neighbor_species,neighbor_occurrence_count
0,1,46,0.3212539553642273,dca36b3fe686f36e,352e64de1fd517ea,Golurk | Torkoal | Farigiraf | Lucario | Aromatisse | Kangaskhan,Audino | Flapple | Liepard | Conkeldurr | Aurorus | Kangaskhan,1
94,3,30,0.5231482982635498,eb751673ff5da07b,9635401e178dcfdc,Hawlucha | Incineroar | Snorlax | Sableye | Politoed | Gengar,Dragonite | Politoed | Rotom-Mow | Lucario | Basculegion-F | Weavile,2
94,4,29,0.5660817623138428,eb751673ff5da07b,18260bbf4eb33fee,Hawlucha | Incineroar | Snorlax | Sableye | Politoed | Gengar,Gengar | Maushold-Four | Politoed | Incineroar | Hatterene | Ninetales-Alola,1
94,5,86,0.5894389152526855,eb751673ff5da07b,10f2fbf322898467,Hawlucha | Incineroar | Snorlax | Sableye | Politoed | Gengar,Sableye | Archaludon | Basculegion | Pelipper | Dragonite | Sinistcha,1
95,1,49,0.37081193923950195,74abed4000fdc759,e9873f520153bdc0,Lopunny | Archaludon | Pelipper | Sinistcha | Incineroar | Aegislash,Archaludon | Pelipper | Sneasler | Sinistcha | Blastoise | Farigiraf,1
95,2,35,0.44011813402175903,74abed4000fdc759,b18e3c651392fa64,Lopunny | Archaludon | Pelipper | Sinistcha | Incineroar | Aegislash,Scovillain | Pelipper | Basculegion | Archaludon | Sneasler | Scizor,1
95,3,12,0.4641374349594116,74abed4000fdc759,570ed60f0ed77b54,Lopunny | Archaludon | Pelipper | Sinistcha | Incineroar | Aegislash,Blastoise | Archaludon | Sinistcha-Masterpiece | Talonflame | Sneasler | Farigiraf,3
95,4,36,0.47934991121292114,74abed4000fdc759,d2aa2deae1f55de2,Lopunny | Archaludon | Pelipper | Sinistcha | Incineroar | Aegislash,Sinistcha | Pelipper | Toxicroak | Farigiraf | Blastoise | Archaludon,1
95,5,28,0.48689180612564087,74abed4000fdc759,c66b89361c2c0ce6,Lopunny | Archaludon | Pelipper | Sinistcha | Incineroar | Aegislash,Blastoise | Whimsicott | Pelipper | Sneasler | Kingambit | Scizor,1
96,1,69,0.5009307861328125,542794f09e7bfa39,8bd96d5ac9738765,Lopunny | Aegislash | Floette-Eternal | Arcanine-Hisui | Farigiraf | Rotom-Wash,Sylveon | Aerodactyl | Camerupt | Kommo-o | Oranguru | Sableye,1
96,2,55,0.5480828285217285,542794f09e7bfa39,bba266c9203da3cf,Lopunny | Aegislash | Floette-Eternal | Arcanine-Hisui | Farigiraf | Rotom-Wash,Torkoal | Incineroar | Oranguru | Gardevoir | Farigiraf | Sinistcha,1
96,3,68,0.5699342489242554,542794f09e7bfa39,7867d8deae467750,Lopunny | Aegislash | Floette-Eternal | Arcanine-Hisui | Farigiraf | Rotom-Wash,Farigiraf | Incineroar | Torkoal | Kangaskhan | Maushold-Four | Azumarill,1
96,4,33,0.6011872291564941,542794f09e7bfa39,47911ee82d65f50a,Lopunny | Aegislash | Floette-Eternal | Arcanine-Hisui | Farigiraf | Rotom-Wash,Garganacl | Archaludon | Hippowdon | Gardevoir | Farigiraf | Sableye,1
96,5,32,0.6295784711837769,542794f09e7bfa39,d642e602096c71c5,Lopunny | Aegislash | Floette-Eternal | Arcanine-Hisui | Farigiraf | Rotom-Wash,Blastoise | Farigiraf | Pelipper | Sneasler | Sinistcha | Delphox,1
97,1,81,0.51039057970047,adf8d41c4b35c03a,09b5de4947afb974,Tyranitar | Excadrill | Garchomp | Incineroar | Sinistcha-Masterpiece | Milotic,Altaria | Sinistcha | Sneasler | Arcanine-Hisui | Milotic | Aerodactyl,1
97,2,98,0.5148406028747559,adf8d41c4b35c03a,67cadcf31deda539,Tyranitar | Excadrill | Garchomp | Incineroar | Sinistcha-Masterpiece | Milotic,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,1
97,3,17,0.5859012603759766,adf8d41c4b35c03a,12b03ab13a8680d0,Tyranitar | Excadrill | Garchomp | Incineroar | Sinistcha-Masterpiece | Milotic,Scizor | Charizard | Sinistcha | Sneasler | Milotic | Meowstic,2
97,4,18,0.6503540873527527,adf8d41c4b35c03a,6af3415d062c122e,Tyranitar | Excadrill | Garchomp | Incineroar | Sinistcha-Masterpiece | Milotic,Gengar | Kommo-o | Sinistcha | Incineroar | Politoed | Archaludon,2
97,5,59,0.6564323902130127,adf8d41c4b35c03a,00826b434731de8e,Tyranitar | Excadrill | Garchomp | Incineroar | Sinistcha-Masterpiece | Milotic,Scovillain | Primarina | Sneasler | Kingambit | Aerodactyl | Garchomp,2
98,1,33,0.3666967749595642,67cadcf31deda539,47911ee82d65f50a,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,Garganacl | Archaludon | Hippowdon | Gardevoir | Farigiraf | Sableye,1
98,2,77,0.41765278577804565,67cadcf31deda539,80d3ca348213d5fd,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,1
98,3,26,0.4861145615577698,67cadcf31deda539,659d1a88a3f25a47,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,Alakazam | Liepard | Dragapult | Incineroar | Milotic | Skarmory,1
98,4,49,0.5135437250137329,67cadcf31deda539,e9873f520153bdc0,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,Archaludon | Pelipper | Sneasler | Sinistcha | Blastoise | Farigiraf,1
98,5,97,0.5148406028747559,67cadcf31deda539,adf8d41c4b35c03a,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,Tyranitar | Excadrill | Garchomp | Incineroar | Sinistcha-Masterpiece | Milotic,1
